source,target,edgeType,weight
U_11c7d9f7-a63f-5a37-9186-9aca438818e9,C_k31,BELONGS_TO_COHORT,1.0
U_11cf80c2-186b-5f8a-b870-4fe6332812f5,C_k44,BELONGS_TO_COHORT,1.0
U_11d77bf0-0b4f-51fa-b0ce-9d391d92caeb,C_k36,BELONGS_TO_COHORT,1.0
U_11ec6907-ddc3-590e-a84d-e7ca1fc058d8,C_k34,BELONGS_TO_COHORT,1.0
U_1202a3ac-3277-5a72-9b17-b1ef85f45d78,C_k42,BELONGS_TO_COHORT,1.0
U_12092313-ef03-5dd9-aeca-5a2d48bc9757,C_k33,BELONGS_TO_COHORT,1.0
U_1210717e-20ba-585d-aa3c-42c933d7a5e1,C_k31,BELONGS_TO_COHORT,1.0
U_125a86ce-ae7c-5aee-9f59-2a0cf7f3f567,C_k35,BELONGS_TO_COHORT,1.0
U_126aabc7-5830-5b19-a697-8bef09d2c017,C_k35,BELONGS_TO_COHORT,1.0
U_126cdf1f-a896-598f-a16c-7edcc3b93785,C_k42,BELONGS_TO_COHORT,1.0
U_127889ff-cff3-4169-8849-030143d38e69,C_k43,BELONGS_TO_COHORT,1.0
U_1280f307-48d8-5711-959b-f8289f87ff6f,C_k41,BELONGS_TO_COHORT,1.0
U_12891919-7748-5f26-a45c-0f505d8b0ba2,C_k40,BELONGS_TO_COHORT,1.0
U_128aa791-bbd1-5022-b484-b03b3acd51b2,C_k43,BELONGS_TO_COHORT,1.0
U_129e1466-b4d5-51b1-bc3c-d381096c9ba6,C_k36,BELONGS_TO_COHORT,1.0
U_129e922e-8d1d-5549-bdb1-999c01b7ca72,C_k38,BELONGS_TO_COHORT,1.0
U_12a702d6-63c4-5e16-a404-5cfd571d7c9a,C_k43,BELONGS_TO_COHORT,1.0
U_12b43a30-9190-5a44-a271-59d1577e76e3,C_k33,BELONGS_TO_COHORT,1.0
U_12b821ec-be85-5475-b1a1-697205149c4e,C_k36,BELONGS_TO_COHORT,1.0
U_12ca0ffa-075f-525d-840f-51399dbef969,C_k35,BELONGS_TO_COHORT,1.0
U_12cf9c89-91d7-5220-a8b0-8a90c27ed1f1,C_k40,BELONGS_TO_COHORT,1.0
U_12d8df09-2579-587b-8c67-2ec350078f21,C_k30,BELONGS_TO_COHORT,1.0
U_12e5fafa-2da0-5451-8586-d379a6dab32b,C_k45,BELONGS_TO_COHORT,1.0
U_12e9b274-4cfe-5a63-9a56-0238bfb2c0c6,C_k40,BELONGS_TO_COHORT,1.0
U_12f288ce-657f-521c-92e1-9daf12ef3477,C_k37,BELONGS_TO_COHORT,1.0
U_12f8f66d-5c9f-5896-be86-0be5c63cf56b,C_k44,BELONGS_TO_COHORT,1.0
U_130fb137-cc6c-51e1-bf3c-7c43531e6b33,C_k42,BELONGS_TO_COHORT,1.0
U_132f9b4b-162c-58ee-8f7d-bf259c1f1c73,C_k34,BELONGS_TO_COHORT,1.0
U_135c8109-9a3b-5716-91bf-776ab21fa6e0,C_k45,BELONGS_TO_COHORT,1.0
U_1367f18c-449f-5404-a3c6-9966fbd367d7,C_k32,BELONGS_TO_COHORT,1.0
U_138b6fb0-541f-5376-beda-762cd4c988e8,C_k39,BELONGS_TO_COHORT,1.0
U_13b1493f-9a93-52a5-803f-2c9ad271e328,C_k33,BELONGS_TO_COHORT,1.0
U_13c1a769-df03-51c8-ae8c-6cc9418612d2,C_k36,BELONGS_TO_COHORT,1.0
U_13c51e1e-b90e-5cd4-957c-15ff7cc0da64,C_k33,BELONGS_TO_COHORT,1.0
U_13cd69ef-f9ab-5614-b0f5-af2e8b2e6720,C_k33,BELONGS_TO_COHORT,1.0
U_13d836c7-f8b7-5e7d-a394-132815a96c54,C_k45,BELONGS_TO_COHORT,1.0
U_13e55944-4c20-5efc-a019-0e61b868d92d,C_k33,BELONGS_TO_COHORT,1.0
U_13ed5207-f2cf-5576-90ef-14159647f497,C_k43,BELONGS_TO_COHORT,1.0
U_13f3418e-125f-51e8-b0f4-e57077be54e4,C_k31,BELONGS_TO_COHORT,1.0
U_1425b5e7-a025-53d7-bce9-36734b88966c,C_k39,BELONGS_TO_COHORT,1.0
U_1435bf26-a4c4-5f72-ac7c-2c68ef9cac77,C_k32,BELONGS_TO_COHORT,1.0
U_14557a84-1fa6-5d95-877c-02fb2455fe44,C_k33,BELONGS_TO_COHORT,1.0
U_147408bc-b374-5e0c-b6c9-b5259f01fd54,C_k42,BELONGS_TO_COHORT,1.0
U_14832a05-fd1e-50b3-92ba-abcbb881f631,C_k30,BELONGS_TO_COHORT,1.0
U_14851843-0294-57ef-b8d4-e72a0a4cd9ff,C_k39,BELONGS_TO_COHORT,1.0
U_14925d0e-ec18-5fe3-85dc-91b590c01570,C_k41,BELONGS_TO_COHORT,1.0
U_149b7e3b-00ca-5bbe-b0c7-1fc7af31a892,C_k42,BELONGS_TO_COHORT,1.0
U_14b9cb5e-1932-5a4a-adc1-8d45bb91e1e3,C_k32,BELONGS_TO_COHORT,1.0
U_14c24826-f753-5293-a5e8-c63f143be186,C_k36,BELONGS_TO_COHORT,1.0
U_15109e87-2fb5-521c-b5c5-4769599f89d0,C_k44,BELONGS_TO_COHORT,1.0
U_1512e9c7-a1b1-5bab-94aa-b2fddbe93b26,C_k31,BELONGS_TO_COHORT,1.0
U_1552a5b3-57d9-5957-816d-c8271ea7d6fd,C_k37,BELONGS_TO_COHORT,1.0
U_15555fb6-d6bc-5dee-9322-88ed321a9d60,C_k33,BELONGS_TO_COHORT,1.0
U_156e68e1-952c-56a4-ae3f-f911eba9dc73,C_k39,BELONGS_TO_COHORT,1.0
U_157553f0-0e35-5836-a051-46eecd797546,C_k36,BELONGS_TO_COHORT,1.0
U_158169fe-77bf-53f5-9053-4190b2252183,C_k31,BELONGS_TO_COHORT,1.0
U_1581cae4-8b9c-5a1d-814f-cb21e31f3b95,C_k45,BELONGS_TO_COHORT,1.0
U_158d755b-ae0c-59be-b0b8-9aca45f130e4,C_k44,BELONGS_TO_COHORT,1.0
U_1597212c-41e0-5142-a028-b78dfc586942,C_k30,BELONGS_TO_COHORT,1.0
U_15a7e3ff-5ad7-5fbf-9be1-2123799a45b2,C_k39,BELONGS_TO_COHORT,1.0
U_15d34ff3-a994-5ab0-b972-f4550f1a0580,C_k35,BELONGS_TO_COHORT,1.0
U_15d40b43-4596-5d1d-9dac-a912a311326f,C_k41,BELONGS_TO_COHORT,1.0
U_15eee1cc-999f-5e95-999a-70e3de0f928b,C_k35,BELONGS_TO_COHORT,1.0
U_15f6d304-9510-425c-86c6-7c5abf3d1109,C_k34,BELONGS_TO_COHORT,1.0
U_161562f8-dfb7-5e51-9889-5ba6ad52cef9,C_k36,BELONGS_TO_COHORT,1.0
U_162c997f-4df5-5c78-8ae7-1603057edfac,C_k38,BELONGS_TO_COHORT,1.0
U_16578e56-08a1-5732-b9af-72efa86ef764,C_k34,BELONGS_TO_COHORT,1.0
U_1665e352-1a89-55ee-af92-b304eddad78d,C_k43,BELONGS_TO_COHORT,1.0
U_16c1b095-aa7a-5a46-84fd-21951482e4f2,C_k45,BELONGS_TO_COHORT,1.0
U_16e04323-f9d6-5971-b4c2-5ff4e8d1c733,C_k44,BELONGS_TO_COHORT,1.0
U_16e51a8f-b96c-521a-8add-617d12a8f4e0,C_k31,BELONGS_TO_COHORT,1.0
U_17218a90-73f6-53f2-b079-54e33ed231b7,C_k36,BELONGS_TO_COHORT,1.0
U_172e3a8e-35d0-54d7-b78e-55c9e2bf0f09,C_k39,BELONGS_TO_COHORT,1.0
U_1742825c-f28f-5958-9e7b-ce1f6f64e926,C_k40,BELONGS_TO_COHORT,1.0
U_17638bd2-5259-5d03-a3fa-b67bae280984,C_k36,BELONGS_TO_COHORT,1.0
U_17661856-4b6b-5405-b6a5-307e2c4571d1,C_k31,BELONGS_TO_COHORT,1.0
U_177315f7-bb1b-560f-9ade-d4d474fbaa04,C_k40,BELONGS_TO_COHORT,1.0
U_17b7e418-bdff-5ae4-8395-1abb26669bd9,C_k42,BELONGS_TO_COHORT,1.0
U_17cb6cc0-197c-52c6-b2a9-6c5ef8286362,C_k40,BELONGS_TO_COHORT,1.0
U_17cf5ca9-0e01-5d51-a3df-770a6e8fabee,C_k40,BELONGS_TO_COHORT,1.0
U_17d47832-0955-54f3-8dc5-b279fba3dddd,C_k42,BELONGS_TO_COHORT,1.0
U_17dcd8df-b63a-515c-a945-7c411644cc9d,C_k36,BELONGS_TO_COHORT,1.0
U_17f37538-b873-5dd0-bf7b-f79b1be0075a,C_k38,BELONGS_TO_COHORT,1.0
U_17feb396-5c1f-583a-80e8-39950f76ae4f,C_k36,BELONGS_TO_COHORT,1.0
U_1807a2a1-3641-5ab7-b430-092cc0ac3fff,C_k34,BELONGS_TO_COHORT,1.0
U_180f6e53-08a1-58ab-a6a1-e5d1e2d306c7,C_k31,BELONGS_TO_COHORT,1.0
U_1831842f-b77d-5762-bc6e-b6009128d6ce,C_k32,BELONGS_TO_COHORT,1.0
U_184a53f3-9429-561e-ad24-c82b5f034d33,C_k45,BELONGS_TO_COHORT,1.0
U_185730cc-2d00-5ea8-b495-da032c9826c7,C_k44,BELONGS_TO_COHORT,1.0
U_186aa86e-a68a-55a2-b7a4-32c6ac622a76,C_k30,BELONGS_TO_COHORT,1.0
U_186dad6a-4e4d-5f07-a80a-fd6dc99392a7,C_k34,BELONGS_TO_COHORT,1.0
U_187879ce-de27-5a83-ae57-3641dd5710c9,C_k33,BELONGS_TO_COHORT,1.0
U_187926db-441c-5472-b0de-00281b813c42,C_k37,BELONGS_TO_COHORT,1.0
U_188f5805-46bf-5e3e-880e-a072e8fb3ed9,C_k31,BELONGS_TO_COHORT,1.0
U_18aee939-8f98-52ba-a404-2f82960fa24d,C_k40,BELONGS_TO_COHORT,1.0
U_18afc73b-e760-5aa2-8fb3-6501df5ce3de,C_k43,BELONGS_TO_COHORT,1.0
U_18ba380d-c555-5113-b392-1cacab496441,C_k41,BELONGS_TO_COHORT,1.0
U_18d2ccd0-a73a-52c0-bfb6-0419e5e93eea,C_k36,BELONGS_TO_COHORT,1.0
U_18d7bedc-87d7-5417-8b2c-b1a5e0600580,C_k38,BELONGS_TO_COHORT,1.0
U_18db224a-8fd4-5945-89d8-a42fb9c16a2b,C_k42,BELONGS_TO_COHORT,1.0
U_18e86223-0bbe-56a1-8694-219c06bcce66,C_k31,BELONGS_TO_COHORT,1.0
U_18effad7-497b-5e7f-b4d9-b0f099fc5666,C_k31,BELONGS_TO_COHORT,1.0
U_18f4900f-463c-5938-bd7e-04adc5d92f7f,C_k45,BELONGS_TO_COHORT,1.0
U_18f9f8b5-c7bf-5c1f-ab87-92a701ae68ae,C_k39,BELONGS_TO_COHORT,1.0
U_19128c54-7a46-5051-8c04-fbce1cae8958,C_k32,BELONGS_TO_COHORT,1.0
U_191300ce-ffb5-5856-8e1f-aaef2ee1bc39,C_k33,BELONGS_TO_COHORT,1.0
U_19188dff-a59a-5743-a7c8-36205e1205ed,C_k44,BELONGS_TO_COHORT,1.0
U_191e8f34-ee89-5989-809e-b8672a9b378b,C_k35,BELONGS_TO_COHORT,1.0
U_192f5794-4f68-57c1-8b2b-3a2a9f051b90,C_k33,BELONGS_TO_COHORT,1.0
U_1951d2d4-db26-56a7-8130-8008eab5779e,C_k31,BELONGS_TO_COHORT,1.0
U_196ce578-001b-5b38-95e8-9549eeb762be,C_k34,BELONGS_TO_COHORT,1.0
U_197cc385-40b3-52e9-8c19-8b1fdbf4b2a3,C_k30,BELONGS_TO_COHORT,1.0
U_198afdf2-ba0a-5f3c-87a3-ddb70e123529,C_k40,BELONGS_TO_COHORT,1.0
U_198b7a4e-419c-5c34-87d0-9650311674b7,C_k32,BELONGS_TO_COHORT,1.0
U_199afb8f-37be-5036-a232-c61ec3a9b799,C_k44,BELONGS_TO_COHORT,1.0
U_19a6012b-7532-5046-9a36-dbed80292e1a,C_k37,BELONGS_TO_COHORT,1.0
U_19a6e758-1007-51a3-a4c1-f58b03ae7a31,C_k40,BELONGS_TO_COHORT,1.0
U_19b974ab-9cbe-5ce1-9314-83093a29c020,C_k40,BELONGS_TO_COHORT,1.0
U_19d992a6-bba6-58fa-a32d-0a6aef9a5ee6,C_k41,BELONGS_TO_COHORT,1.0
U_19d9a22f-1c23-520b-adcf-e94413f72415,C_k42,BELONGS_TO_COHORT,1.0
U_19f21006-7bf7-5575-8e76-367942b749bd,C_k37,BELONGS_TO_COHORT,1.0
U_1a051f2d-bf98-50a4-a954-4b51f09e3257,C_k30,BELONGS_TO_COHORT,1.0
U_1a05afcc-493b-513b-9136-644cc350182a,C_k31,BELONGS_TO_COHORT,1.0
U_1a1b3946-e2ce-5b76-ba9a-3a5c1cbfe49a,C_k35,BELONGS_TO_COHORT,1.0
U_1a53cb4b-e120-559d-b733-5efaf675ee5c,C_k37,BELONGS_TO_COHORT,1.0
U_1a5eeba1-7bb3-57fc-9dbd-29546b07d02c,C_k32,BELONGS_TO_COHORT,1.0
U_1a7bfe4d-0677-506e-990a-3e939778ac4b,C_k35,BELONGS_TO_COHORT,1.0
U_1a8211b9-2584-5897-ae13-34d1f4aa4be6,C_k35,BELONGS_TO_COHORT,1.0
U_1a9ed7ee-d6e0-52ed-92e3-e5ab9b3e8218,C_k31,BELONGS_TO_COHORT,1.0
U_1ab5dd1d-38e9-5917-9f6b-b2f6addfb968,C_k39,BELONGS_TO_COHORT,1.0
U_1ac752ca-5b14-5885-88e3-56a82eb9817c,C_k35,BELONGS_TO_COHORT,1.0
U_1adb4781-eed6-5b31-92e6-bc44bbfd20db,C_k39,BELONGS_TO_COHORT,1.0
U_1adcc103-f044-52c0-991d-b5843d87d5da,C_k41,BELONGS_TO_COHORT,1.0
U_1aeae252-3164-5381-8f18-bdf32a2f5cf4,C_k41,BELONGS_TO_COHORT,1.0
U_1aedc416-da3e-5c6b-a387-c6596eea7e05,C_k31,BELONGS_TO_COHORT,1.0
U_1af2f1bc-2046-5a24-b1ee-b5d85b5507c7,C_k41,BELONGS_TO_COHORT,1.0
U_1b0ab3fb-ab47-588a-9bb4-dfc35a3b4f04,C_k30,BELONGS_TO_COHORT,1.0
U_1b109562-c4c8-5716-bd33-25daf59bd3c0,C_k42,BELONGS_TO_COHORT,1.0
U_1b1211f8-3a41-5630-b5e1-2757d0b13939,C_k45,BELONGS_TO_COHORT,1.0
U_1b1ad32f-52b9-51fc-9c82-18e745e01e31,C_k31,BELONGS_TO_COHORT,1.0
U_1b1c8ebd-2224-586a-868a-b6f7bc3e9945,C_k43,BELONGS_TO_COHORT,1.0
U_1b21633e-3211-52dd-bfd0-abd149c1f4a5,C_k43,BELONGS_TO_COHORT,1.0
U_1b33cead-046b-4dc8-a5ee-6091d2176bbc,C_k41,BELONGS_TO_COHORT,1.0
U_1b446bfa-3484-541e-a002-aadd4c67618a,C_k40,BELONGS_TO_COHORT,1.0
U_1b73fcbd-08a2-5fc8-90aa-4a5a0f728c7f,C_k45,BELONGS_TO_COHORT,1.0
U_1b9117fb-2d2e-5165-92bf-2060c6112fc3,C_k34,BELONGS_TO_COHORT,1.0
U_1ba7b0ae-bdbc-5b10-a7ee-46599fda7c01,C_k38,BELONGS_TO_COHORT,1.0
U_1bc3f845-e2ee-5074-9d2f-46f900aba0d7,C_k35,BELONGS_TO_COHORT,1.0
U_1bc803c4-a182-5d0b-b288-8d2893d090ce,C_k37,BELONGS_TO_COHORT,1.0
U_1bda3943-add8-5ca6-a182-26c55c21293d,C_k43,BELONGS_TO_COHORT,1.0
U_1be185d7-fb98-50b9-806b-b67cae34973f,C_k45,BELONGS_TO_COHORT,1.0
U_1be59374-a2af-5ddb-a84e-9fe593bfc95d,C_k32,BELONGS_TO_COHORT,1.0
U_1beb598a-9906-5921-83d4-3f8ab708739e,C_k33,BELONGS_TO_COHORT,1.0
U_1bf12746-f0d1-5261-be03-bc6fe7db6f9f,C_k39,BELONGS_TO_COHORT,1.0
U_1c190713-17cf-5af0-b0fc-a3e5bea26884,C_k38,BELONGS_TO_COHORT,1.0
U_1c25fd8c-a42d-5787-af06-c1ea5d435828,C_k43,BELONGS_TO_COHORT,1.0
U_1c2f9cda-e464-568c-9bcc-1709b5b6ebf8,C_k35,BELONGS_TO_COHORT,1.0
U_1c356d68-fb61-5d67-a206-45810f164842,C_k34,BELONGS_TO_COHORT,1.0
U_1c58ab5f-7ffb-5490-aeda-a72a24164f3c,C_k30,BELONGS_TO_COHORT,1.0
U_1c67c2fd-6f8c-517f-ae59-ca6397a850c7,C_k38,BELONGS_TO_COHORT,1.0
U_1c7d4139-6bb5-520a-9f90-f242656c1386,C_k36,BELONGS_TO_COHORT,1.0
U_1c824941-ef9d-5c70-b3ff-7feb1beda476,C_k41,BELONGS_TO_COHORT,1.0
U_1c838d6f-8080-5fe3-b9a4-a5d2a8a606a0,C_k30,BELONGS_TO_COHORT,1.0
U_1c8a3d9b-3c40-56fb-84d2-aad376419fe7,C_k45,BELONGS_TO_COHORT,1.0
U_1ca772fb-b787-5c25-b288-5ff2426447d8,C_k39,BELONGS_TO_COHORT,1.0
U_1cacf1c7-bc50-57c3-810d-21db8c62cb5b,C_k39,BELONGS_TO_COHORT,1.0
U_1cbe97e1-b00c-5619-9149-c91c2c5bc7eb,C_k40,BELONGS_TO_COHORT,1.0
U_1cc0e940-1e58-59ef-b76a-eb09cf432de3,C_k42,BELONGS_TO_COHORT,1.0
U_1ccaa6ad-ff9a-5084-a2f5-84d2d3353b7e,C_k40,BELONGS_TO_COHORT,1.0
U_1cff35fa-ca3f-576f-af36-92d046cdbbfb,C_k31,BELONGS_TO_COHORT,1.0
U_1d040c95-50c2-5744-abde-d2b686274937,C_k41,BELONGS_TO_COHORT,1.0
U_1d096f3e-df83-518d-937e-a8f322e70d2b,C_k44,BELONGS_TO_COHORT,1.0
U_1d137bee-e37c-599a-bad7-91dfffb08333,C_k36,BELONGS_TO_COHORT,1.0
U_1d1a6e3d-2379-5865-9a3f-225a61005ee3,C_k39,BELONGS_TO_COHORT,1.0
U_1d317070-02d1-5b4d-8b9b-ba5a00606601,C_k31,BELONGS_TO_COHORT,1.0
U_1d3d4503-3c77-52c4-b1d0-8b9040ce3f99,C_k36,BELONGS_TO_COHORT,1.0
U_1d490e4d-87de-5918-8d44-6d081245193f,C_k30,BELONGS_TO_COHORT,1.0
U_1d59e033-35b9-58f6-9661-ae578a2c3953,C_k35,BELONGS_TO_COHORT,1.0
U_1d6f28f5-e1f5-549e-8559-64491f23fbce,C_k33,BELONGS_TO_COHORT,1.0
U_1d7970c5-578d-5241-a66c-288e937c3690,C_k36,BELONGS_TO_COHORT,1.0
U_1d7c34bf-d7b0-5a8c-abc8-1be08ff56255,C_k38,BELONGS_TO_COHORT,1.0
U_1d829403-7beb-5990-9d79-4e6c738f60fb,C_k40,BELONGS_TO_COHORT,1.0
U_1d909749-af54-5782-ae48-34bb987bdbb6,C_k45,BELONGS_TO_COHORT,1.0
U_1d9d0875-6bf1-513d-87b8-6600be1dc852,C_k34,BELONGS_TO_COHORT,1.0
U_1d9f6b10-753a-53e7-a777-82aea966d615,C_k44,BELONGS_TO_COHORT,1.0
U_1daa3624-078f-54f3-a25d-ca36c30ae0de,C_k36,BELONGS_TO_COHORT,1.0
U_1db610d3-b203-5d49-a066-3592f6f67389,C_k30,BELONGS_TO_COHORT,1.0
U_1dda6a6d-548e-5ba5-a808-ed3ee9da5c76,C_k33,BELONGS_TO_COHORT,1.0
U_1ddbc8d1-551e-577d-a5de-d40e8fc7ff9a,C_k35,BELONGS_TO_COHORT,1.0
U_1de32c07-3272-54b6-9002-b73ab5ebb3c8,C_k37,BELONGS_TO_COHORT,1.0
U_1dee5777-055b-559d-a8ec-16f4b2828e7e,C_k30,BELONGS_TO_COHORT,1.0
U_1df852e2-b8aa-4633-9425-041f0207b182,C_k35,BELONGS_TO_COHORT,1.0
U_1e0d88a4-5ebc-5eb8-a2f6-f195d6fc10d3,C_k36,BELONGS_TO_COHORT,1.0
U_1e13fc76-5c24-51d6-ab34-dc901626215c,C_k45,BELONGS_TO_COHORT,1.0
U_1e18e242-9fb7-5083-a828-b3cb087602f2,C_k37,BELONGS_TO_COHORT,1.0
U_1e3b5c01-70a1-5424-9868-add3e70facff,C_k44,BELONGS_TO_COHORT,1.0
U_1e41dd35-90e3-5313-b3df-69ea1ddb656c,C_k32,BELONGS_TO_COHORT,1.0
U_1e52bb99-ed32-5e3b-80d8-c9f76b533e67,C_k45,BELONGS_TO_COHORT,1.0
U_1e60e8e1-17ad-5e8c-ba57-c43430d5319d,C_k38,BELONGS_TO_COHORT,1.0
U_1e671231-c663-58a7-b250-6ab93be3abc5,C_k31,BELONGS_TO_COHORT,1.0
U_1e794332-e5d7-5b38-80e7-4cef02776762,C_k35,BELONGS_TO_COHORT,1.0
U_1e82d22a-5113-5809-8c29-0e67b8018989,C_k41,BELONGS_TO_COHORT,1.0
U_1ed60a79-219e-5428-ae3c-e79f22218e1d,C_k36,BELONGS_TO_COHORT,1.0
U_1ee76982-11cc-5c47-972c-6ff507e4433e,C_k42,BELONGS_TO_COHORT,1.0
U_1eec2368-3e72-5745-8b36-c6b0380ce07b,C_k36,BELONGS_TO_COHORT,1.0
U_1f2ddfb4-6d8e-59a1-b45a-a8f1d921b5de,C_k43,BELONGS_TO_COHORT,1.0
U_1f320a9e-9259-56c3-a9d4-ecf0cafa4433,C_k37,BELONGS_TO_COHORT,1.0
U_1f3a1b66-b677-58d1-a44b-93b1f9c00c5f,C_k39,BELONGS_TO_COHORT,1.0
U_1f4f1a11-070d-5dee-b069-5f405db7cceb,C_k35,BELONGS_TO_COHORT,1.0
U_1f6ceb9c-329b-5ba3-991b-b8ef7adbbd64,C_k33,BELONGS_TO_COHORT,1.0
U_1f7f4f96-2549-55e4-8280-35d9d23ba045,C_k39,BELONGS_TO_COHORT,1.0
U_1f9cc35b-88d0-55c3-8f25-c465a7baa13b,C_k36,BELONGS_TO_COHORT,1.0
U_1f9fbc92-fbd7-5895-8a07-aa0d02fe0edb,C_k31,BELONGS_TO_COHORT,1.0
U_1fd00ea2-630d-57ee-a384-9d991822c089,C_k41,BELONGS_TO_COHORT,1.0
U_1fd0f9d7-1232-55d9-8ac8-d85bb14cb837,C_k32,BELONGS_TO_COHORT,1.0
U_1fd572fa-44bb-5da8-a927-5b41668e5970,C_k38,BELONGS_TO_COHORT,1.0
U_1fda4fd7-01d1-5fae-8e05-22e64c8e2095,C_k36,BELONGS_TO_COHORT,1.0
U_1fdb02f6-44fb-5a8c-9349-ed34d089aa44,C_k33,BELONGS_TO_COHORT,1.0
U_1fe266cb-df54-5c49-8d6b-3f480ed736d0,C_k32,BELONGS_TO_COHORT,1.0
U_1fe3bb7a-e536-5b96-b155-3115647edab3,C_k40,BELONGS_TO_COHORT,1.0
U_1fe83665-38f8-520d-83dc-c79d59b3a48f,C_k40,BELONGS_TO_COHORT,1.0
U_20043217-856d-5294-bff3-179b6752ebf1,C_k35,BELONGS_TO_COHORT,1.0
U_201af356-ddad-59f3-a429-fe58576a2840,C_k40,BELONGS_TO_COHORT,1.0
U_20447b82-aa55-58ec-9625-d75d6dcdc8f3,C_k38,BELONGS_TO_COHORT,1.0
U_204572f0-2d09-5f11-9cdd-2ae91fff20fc,C_k36,BELONGS_TO_COHORT,1.0
U_2049d5e7-a489-5abc-b5e5-5d93a47a46b7,C_k38,BELONGS_TO_COHORT,1.0
U_20615c8a-4bf4-5b08-a80e-58e522ff0632,C_k42,BELONGS_TO_COHORT,1.0
U_206f78e3-b555-5050-82b2-d9b494edc87c,C_k35,BELONGS_TO_COHORT,1.0
U_20723581-a2b0-5bab-ade8-3900ac49e16a,C_k40,BELONGS_TO_COHORT,1.0
U_207d30b6-ab76-547d-bdb7-475843d34a0c,C_k44,BELONGS_TO_COHORT,1.0
U_208a97a2-06a4-5663-a7eb-f5c4e52abc78,C_k32,BELONGS_TO_COHORT,1.0
U_208d59b6-627c-5275-a5ed-8d1d4c0a9859,C_k39,BELONGS_TO_COHORT,1.0
U_2090692b-5aa9-5905-ae8b-4a5f9dca8100,C_k40,BELONGS_TO_COHORT,1.0
U_20a59bd9-9bce-5e15-891c-678706899d1b,C_k38,BELONGS_TO_COHORT,1.0
U_20a61fb3-c121-573a-803d-8529fcc119a5,C_k33,BELONGS_TO_COHORT,1.0
U_20ca1aee-b99c-5cd3-9c43-4d29a7b2eaec,C_k41,BELONGS_TO_COHORT,1.0
U_20ce1b51-7975-54b1-ace5-797b6f64d960,C_k34,BELONGS_TO_COHORT,1.0
U_20f9d1e7-dead-5735-bd41-5c557684fa2b,C_k44,BELONGS_TO_COHORT,1.0
U_211248c0-2d27-5ac2-b01f-ba0a24e84695,C_k44,BELONGS_TO_COHORT,1.0
U_211846f8-22f7-53a6-85d0-19071533a11c,C_k35,BELONGS_TO_COHORT,1.0
U_211e2cae-bcdd-5fff-87f6-595daad87d2f,C_k30,BELONGS_TO_COHORT,1.0
U_211f9b4e-290e-525d-b92d-dbfaa0cc710d,C_k44,BELONGS_TO_COHORT,1.0
U_2126d37f-2097-51d7-8483-5ea31257a9b3,C_k44,BELONGS_TO_COHORT,1.0
U_212bef30-978c-53b4-adef-9d82e3e5f754,C_k34,BELONGS_TO_COHORT,1.0
U_2143a0c7-1b73-5c90-b27c-b156a7a8c3b5,C_k34,BELONGS_TO_COHORT,1.0
U_2188f485-caed-5584-88b7-61836ada56e8,C_k41,BELONGS_TO_COHORT,1.0
U_218c0e9c-c18f-5898-b9ae-f066038bdc75,C_k35,BELONGS_TO_COHORT,1.0
U_2191fe85-33d0-5f60-8787-fb17923ffd5b,C_k34,BELONGS_TO_COHORT,1.0
U_2192734e-9963-5a78-a657-565f3371f835,C_k33,BELONGS_TO_COHORT,1.0
U_21ac8f0f-ec78-5684-a091-0b1da8d8c556,C_k30,BELONGS_TO_COHORT,1.0
U_21cc7d19-b938-5faa-811a-59dd9bd6ea0e,C_k43,BELONGS_TO_COHORT,1.0
U_21d51c0f-14be-56e4-907b-8e9109f6be83,C_k39,BELONGS_TO_COHORT,1.0
U_21da7f61-f492-52e5-9042-f35519566067,C_k35,BELONGS_TO_COHORT,1.0
U_21e55f91-fd95-5782-8a1b-7d4aab25d62c,C_k30,BELONGS_TO_COHORT,1.0
U_21f99d65-91e6-554a-b1cf-68d1de449205,C_k39,BELONGS_TO_COHORT,1.0
U_2229271e-b027-53ca-97e0-b3a76feded1c,C_k38,BELONGS_TO_COHORT,1.0
U_224c2d3d-dc61-535b-911d-464f98f0fd6f,C_k36,BELONGS_TO_COHORT,1.0
U_227359ea-caa4-5a0e-a3ab-7b0b7aece5fc,C_k42,BELONGS_TO_COHORT,1.0
U_22a22b37-d9b2-5e16-beec-5df903ed211e,C_k44,BELONGS_TO_COHORT,1.0
U_22c5554a-d049-53bc-a7e9-34f63c78af41,C_k32,BELONGS_TO_COHORT,1.0
U_22d0e7d8-e6be-5301-931d-0389b851a247,C_k45,BELONGS_TO_COHORT,1.0
U_22dee9de-25e5-5304-bae8-563e87e34bca,C_k40,BELONGS_TO_COHORT,1.0
U_22e22b21-f9e8-5ce1-8b7f-9c2fc9fc132c,C_k42,BELONGS_TO_COHORT,1.0
U_22faa0a8-afc4-5de6-bdce-df92991f3346,C_k38,BELONGS_TO_COHORT,1.0
U_230acee7-baa8-5357-9cb0-b0469f52ecb2,C_k43,BELONGS_TO_COHORT,1.0
U_230fae14-6144-5251-996c-1e16db06bfba,C_k30,BELONGS_TO_COHORT,1.0
U_231341b7-7b98-50fe-857e-47b0142f2277,C_k37,BELONGS_TO_COHORT,1.0
U_231f069e-fbcf-5805-ad21-b93f862da18c,C_k39,BELONGS_TO_COHORT,1.0
U_2320ab00-72ba-528c-a54c-d664db954357,C_k41,BELONGS_TO_COHORT,1.0
